shell_name,rho_fraction,gamma_multiplier,eta_label,eta_SD,eta_SR,eta_RD,branch_found,n_branches,n_points_lower,n_complex_points,hopf_found,hopf_outcome,hopf_L_c,hopf_omega,hopf_dalpha_dL,fold_found,L_fold,min_alpha_complex,max_trace_lower,leading_alpha_max,runtime_seconds,error
Shell_B_800km,0.23947368421052628,44.8421052631579,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,15.15151515151515,-0.005625614168855889,-0.037500000000000006,-0.005,0.7576482080039568,
Shell_B_800km,0.23947368421052628,47.421052631578945,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,15.15151515151515,-0.00555178483065643,-0.037500000000000006,-0.005,0.7553406660445035,
Shell_B_800km,0.23947368421052628,50.0,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,15.15151515151515,-0.005476476623867138,-0.037500000000000006,-0.005,0.7530719159985892,
Shell_B_800km,0.28684210526315784,1.0,baseline,1.0,1.0,1.0,True,2,67,8,False,complex_no_crossing,nan,nan,nan,True,671.7171717171717,-0.03193301980963836,-0.037500000000000006,-0.0012054806493597028,0.927546999999322,
Shell_B_800km,0.28684210526315784,3.5789473684210527,baseline,1.0,1.0,1.0,True,2,19,7,False,complex_no_crossing,nan,nan,nan,True,186.86868686868686,-0.02942959280341383,-0.037500000000000006,-0.003984699772773936,0.9508458749623969,
Shell_B_800km,0.28684210526315784,6.157894736842105,baseline,1.0,1.0,1.0,True,2,11,6,False,complex_no_crossing,nan,nan,nan,True,106.06060606060606,-0.02632658637270917,-0.037500000000000006,-0.005,0.9089429590385407,
Shell_B_800km,0.28684210526315784,8.736842105263158,baseline,1.0,1.0,1.0,True,2,8,5,False,complex_no_crossing,nan,nan,nan,True,75.75757575757575,-0.022459974210385522,-0.037500000000000006,-0.005,0.8683128749835305,
Shell_B_800km,0.28684210526315784,11.31578947368421,baseline,1.0,1.0,1.0,True,2,7,4,False,complex_no_crossing,nan,nan,nan,True,65.65656565656565,-0.01791148542763442,-0.037500000000000006,-0.002530083536064708,0.8427897910005413,
Shell_B_800km,0.28684210526315784,13.894736842105264,baseline,1.0,1.0,1.0,True,2,5,3,False,complex_no_crossing,nan,nan,nan,True,45.45454545454545,-0.013198480832836874,-0.037500000000000006,-0.005,0.8713698330102488,
Shell_B_800km,0.28684210526315784,16.473684210526315,baseline,1.0,1.0,1.0,True,2,5,3,False,complex_no_crossing,nan,nan,nan,True,45.45454545454545,-0.013438678483446584,-0.037500000000000006,-0.005,0.812894916976802,
Shell_B_800km,0.28684210526315784,19.05263157894737,baseline,1.0,1.0,1.0,True,2,4,3,False,complex_no_crossing,nan,nan,nan,True,35.35353535353535,-0.013836514037431002,-0.037500000000000006,-0.005,0.8079379170085303,
Shell_B_800km,0.28684210526315784,21.63157894736842,baseline,1.0,1.0,1.0,True,2,4,2,False,complex_no_crossing,nan,nan,nan,True,35.35353535353535,-0.008964355546769665,-0.037500000000000006,-0.005,0.8010840410133824,
Shell_B_800km,0.28684210526315784,24.210526315789473,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.0089356856393752,-0.037500000000000006,-0.005,0.8635067500290461,
Shell_B_800km,0.28684210526315784,26.789473684210527,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.00892465124347837,-0.037500000000000006,-0.005,0.7959224579972215,
Shell_B_800km,0.28684210526315784,29.36842105263158,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.008941124152921143,-0.037500000000000006,-0.005,0.78895012504654,
Shell_B_800km,0.28684210526315784,31.94736842105263,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.009004782910258934,-0.037500000000000006,-0.005,0.7826771249528974,
