shell_name,rho_fraction,gamma_multiplier,eta_label,eta_SD,eta_SR,eta_RD,branch_found,n_branches,n_points_lower,n_complex_points,hopf_found,hopf_outcome,hopf_L_c,hopf_omega,hopf_dalpha_dL,fold_found,L_fold,min_alpha_complex,max_trace_lower,leading_alpha_max,runtime_seconds,error
Shell_C_1000km,0.14473684210526316,39.68421052631579,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9934986250009388,
Shell_C_1000km,0.14473684210526316,42.26315789473684,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9152761250152253,
Shell_C_1000km,0.14473684210526316,44.8421052631579,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9299177500070073,
Shell_C_1000km,0.14473684210526316,47.421052631578945,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9490967500023544,
Shell_C_1000km,0.14473684210526316,50.0,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9681577089941129,
Shell_C_1000km,0.19210526315789472,1.0,baseline,1.0,1.0,1.0,True,2,7,1,False,complex_no_crossing,nan,nan,nan,True,32.82828282828282,-0.005307981407783752,-0.009000000000000001,-0.0009802295222089068,1.1806938750087284,
Shell_C_1000km,0.19210526315789472,3.5789473684210527,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,7.575757575757575,-0.005751639338316521,-0.009000000000000001,-0.001,1.0252444579964504,
Shell_C_1000km,0.19210526315789472,6.157894736842105,baseline,1.0,1.0,1.0,True,2,2,0,False,no_complex_eigenvalues,nan,nan,nan,True,7.575757575757575,nan,-0.009000000000000001,-0.001,0.9177625000011176,
Shell_C_1000km,0.19210526315789472,8.736842105263158,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9110311249969527,
Shell_C_1000km,0.19210526315789472,11.31578947368421,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9064114579814486,
Shell_C_1000km,0.19210526315789472,13.894736842105264,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.8909945409977809,
Shell_C_1000km,0.19210526315789472,16.473684210526315,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9027697910205461,
Shell_C_1000km,0.19210526315789472,19.05263157894737,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,1.0497431249823421,
Shell_C_1000km,0.19210526315789472,21.63157894736842,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.913389790977817,
Shell_C_1000km,0.19210526315789472,24.210526315789473,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9640326669905335,
Shell_C_1000km,0.19210526315789472,26.789473684210527,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9228415000252426,
Shell_C_1000km,0.19210526315789472,29.36842105263158,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,1.0004491659929045,
Shell_C_1000km,0.19210526315789472,31.94736842105263,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9912729999632575,
Shell_C_1000km,0.19210526315789472,34.526315789473685,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,1.0150625830283388,
Shell_C_1000km,0.19210526315789472,37.10526315789474,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.986894333967939,
Shell_C_1000km,0.19210526315789472,39.68421052631579,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,1.036084082967136,
Shell_C_1000km,0.19210526315789472,42.26315789473684,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9566570839961059,
Shell_C_1000km,0.19210526315789472,44.8421052631579,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,1.0645856669871137,
